img_path,true_label,predicted_label,class_name_true,class_name_pred,probability_spaghetti,probability_ramen,probability_udon,correct,loss,heatmap_path
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0015.jpg,1,1,ramen,ramen,0.07111513614654541,0.8422828316688538,0.08660202473402023,1,0.5372167229652405,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0016.jpg,2,0,udon,spaghetti,0.47405895590782166,0.09699944406747818,0.42894163727760315,0,0.5418117046356201,/home/nckusoc/桌面/claire/course-img-classification/heatmap_results/epoch_7/incorrect_predictions/cam_test_0016.png
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0017.jpg,0,0,spaghetti,spaghetti,0.5536627173423767,0.3059103786945343,0.14042691886425018,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0018.jpg,0,0,spaghetti,spaghetti,0.8491955995559692,0.07320868968963623,0.07759574800729752,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0019.jpg,0,0,spaghetti,spaghetti,0.8663094639778137,0.06713974475860596,0.06655074656009674,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0020.jpg,2,2,udon,udon,0.06701578199863434,0.05155475065112114,0.8814294338226318,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0021.jpg,0,0,spaghetti,spaghetti,0.855095624923706,0.07124421000480652,0.07366016507148743,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0022.jpg,0,0,spaghetti,spaghetti,0.8642362356185913,0.05982404202222824,0.07593970745801926,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0023.jpg,2,2,udon,udon,0.06071670725941658,0.06729425489902496,0.8719890713691711,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0024.jpg,1,1,ramen,ramen,0.1002388447523117,0.7838978171348572,0.11586331576108932,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0025.jpg,2,2,udon,udon,0.057968564331531525,0.06577879190444946,0.8762525916099548,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0026.jpg,2,2,udon,udon,0.06447245925664902,0.06348664313554764,0.8720408082008362,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0027.jpg,0,0,spaghetti,spaghetti,0.8565060496330261,0.07056701183319092,0.07292701303958893,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0028.jpg,1,1,ramen,ramen,0.057492829859256744,0.8622416257858276,0.0802655965089798,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0029.jpg,0,0,spaghetti,spaghetti,0.8626353144645691,0.06992598623037338,0.0674387738108635,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0030.jpg,2,2,udon,udon,0.06786741316318512,0.3104753792285919,0.6216571927070618,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0031.jpg,1,1,ramen,ramen,0.059988271445035934,0.8649188280105591,0.07509294897317886,1,0.5418117046356201,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0032.jpg,1,1,ramen,ramen,0.057099130004644394,0.8792126178741455,0.06368827819824219,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0033.jpg,1,1,ramen,ramen,0.052058905363082886,0.8897191882133484,0.05822186544537544,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0034.jpg,1,1,ramen,ramen,0.07495500892400742,0.8618536591529846,0.06319131702184677,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0035.jpg,2,2,udon,udon,0.05907632037997246,0.05948688089847565,0.8814367651939392,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0036.jpg,1,1,ramen,ramen,0.05731628090143204,0.8710915446281433,0.07159214466810226,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0037.jpg,2,2,udon,udon,0.06284426897764206,0.0560399554669857,0.881115734577179,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0038.jpg,0,0,spaghetti,spaghetti,0.869484007358551,0.05571672320365906,0.07479925453662872,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0039.jpg,2,2,udon,udon,0.06592033803462982,0.059438083320856094,0.8746415972709656,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0040.jpg,1,2,ramen,udon,0.08411343395709991,0.2672373056411743,0.6486492156982422,0,0.6485565900802612,/home/nckusoc/桌面/claire/course-img-classification/heatmap_results/epoch_7/incorrect_predictions/cam_test_0040.png
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0041.jpg,2,1,udon,ramen,0.08038616925477982,0.8249602913856506,0.09465353190898895,0,0.6485565900802612,/home/nckusoc/桌面/claire/course-img-classification/heatmap_results/epoch_7/incorrect_predictions/cam_test_0041.png
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0042.jpg,2,2,udon,udon,0.06052645295858383,0.05607350915670395,0.8834000825881958,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0043.jpg,0,0,spaghetti,spaghetti,0.8165005445480347,0.07236623764038086,0.11113326251506805,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0044.jpg,0,0,spaghetti,spaghetti,0.8705872893333435,0.06853461265563965,0.060878124088048935,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0045.jpg,1,1,ramen,ramen,0.06153898686170578,0.8697805404663086,0.06868050992488861,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0046.jpg,1,1,ramen,ramen,0.06275493651628494,0.8719765543937683,0.06526845693588257,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0047.jpg,1,1,ramen,ramen,0.06596383452415466,0.8601735830307007,0.07386261224746704,1,0.6485565900802612,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0048.jpg,1,1,ramen,ramen,0.05872879922389984,0.872568666934967,0.0687025785446167,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0049.jpg,2,2,udon,udon,0.06609958410263062,0.06397128850221634,0.8699291944503784,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0050.jpg,2,2,udon,udon,0.056193284690380096,0.055137749761343,0.8886688947677612,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0051.jpg,0,0,spaghetti,spaghetti,0.8697327375411987,0.06742220371961594,0.06284503638744354,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0052.jpg,0,0,spaghetti,spaghetti,0.851617693901062,0.0658082589507103,0.08257399499416351,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0053.jpg,2,2,udon,udon,0.06119063124060631,0.06725464761257172,0.8715547323226929,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0054.jpg,0,0,spaghetti,spaghetti,0.8747379779815674,0.054673679172992706,0.07058826088905334,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0055.jpg,1,1,ramen,ramen,0.06654471904039383,0.8748369216918945,0.05861838161945343,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0056.jpg,0,0,spaghetti,spaghetti,0.8591324687004089,0.0649842768907547,0.07588330656290054,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0057.jpg,2,2,udon,udon,0.0920071229338646,0.1992439329624176,0.7087488770484924,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0058.jpg,2,2,udon,udon,0.05496922880411148,0.054946091026067734,0.8900846242904663,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0059.jpg,2,2,udon,udon,0.06109156832098961,0.06165243685245514,0.877255916595459,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0060.jpg,2,2,udon,udon,0.06289547681808472,0.06498446315526962,0.8721200823783875,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0061.jpg,1,1,ramen,ramen,0.050472456961870193,0.8796565532684326,0.06987100839614868,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0062.jpg,1,1,ramen,ramen,0.058465201407670975,0.8767234086990356,0.06481136381626129,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0063.jpg,2,2,udon,udon,0.06319466233253479,0.057999733835458755,0.8788056969642639,1,0.4910205006599426,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0064.jpg,0,0,spaghetti,spaghetti,0.5172458291053772,0.2434341013431549,0.23932012915611267,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0065.jpg,2,2,udon,udon,0.06431291997432709,0.05985450744628906,0.8758324980735779,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0066.jpg,2,2,udon,udon,0.06121116131544113,0.1436888575553894,0.7951000332832336,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0067.jpg,2,2,udon,udon,0.07063769549131393,0.059694018214941025,0.8696683049201965,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0068.jpg,0,0,spaghetti,spaghetti,0.8622177839279175,0.0689697265625,0.06881243735551834,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0069.jpg,2,2,udon,udon,0.07017996162176132,0.06231863796710968,0.8675013780593872,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0070.jpg,2,2,udon,udon,0.07156524062156677,0.06387205421924591,0.8645626902580261,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0071.jpg,0,0,spaghetti,spaghetti,0.8661941885948181,0.06506548821926117,0.06874033808708191,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0072.jpg,2,2,udon,udon,0.06564947217702866,0.06715991348028183,0.8671905994415283,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0073.jpg,0,0,spaghetti,spaghetti,0.8639872670173645,0.06819305568933487,0.06781964749097824,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0074.jpg,1,1,ramen,ramen,0.05805935710668564,0.8759100437164307,0.06603053957223892,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0075.jpg,2,2,udon,udon,0.05635467916727066,0.057347703725099564,0.8862976431846619,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0076.jpg,0,0,spaghetti,spaghetti,0.8580643534660339,0.07483259588479996,0.0671030730009079,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0077.jpg,0,0,spaghetti,spaghetti,0.8617475032806396,0.06829024851322174,0.06996215879917145,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0078.jpg,0,0,spaghetti,spaghetti,0.8902493715286255,0.05036547780036926,0.05938518047332764,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0079.jpg,1,1,ramen,ramen,0.06226643919944763,0.8566392064094543,0.08109429478645325,1,0.5047445893287659,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0080.jpg,1,1,ramen,ramen,0.05753340944647789,0.8735803961753845,0.06888624280691147,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0081.jpg,0,0,spaghetti,spaghetti,0.851587176322937,0.06850416213274002,0.07990863919258118,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0082.jpg,0,0,spaghetti,spaghetti,0.8657644391059875,0.06614750623703003,0.06808806210756302,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0083.jpg,1,1,ramen,ramen,0.06537581235170364,0.8517023324966431,0.0829218253493309,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0084.jpg,1,1,ramen,ramen,0.05698434263467789,0.8616352081298828,0.08138049393892288,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0085.jpg,2,2,udon,udon,0.07137782871723175,0.07073283195495605,0.8578894138336182,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0086.jpg,2,2,udon,udon,0.059173546731472015,0.07082872837781906,0.8699976801872253,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0087.jpg,0,0,spaghetti,spaghetti,0.8630990386009216,0.0620509535074234,0.07485000044107437,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0088.jpg,1,1,ramen,ramen,0.055732931941747665,0.8763306736946106,0.06793636828660965,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0089.jpg,1,1,ramen,ramen,0.057379547506570816,0.8659294843673706,0.07669097930192947,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0090.jpg,1,1,ramen,ramen,0.059683945029973984,0.8742398023605347,0.06607627868652344,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0091.jpg,0,0,spaghetti,spaghetti,0.7743088603019714,0.16194337606430054,0.06374777853488922,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0092.jpg,0,0,spaghetti,spaghetti,0.8624963164329529,0.05919346585869789,0.07831031084060669,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0093.jpg,2,2,udon,udon,0.05992428585886955,0.053638022392988205,0.8864376544952393,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0094.jpg,1,1,ramen,ramen,0.07101505994796753,0.8542980551719666,0.07468685507774353,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0095.jpg,2,2,udon,udon,0.07854365557432175,0.08700694888830185,0.8344494104385376,1,0.48886510729789734,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0096.jpg,2,2,udon,udon,0.059275511652231216,0.051667094230651855,0.8890573978424072,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0097.jpg,2,2,udon,udon,0.06305474787950516,0.059778306633234024,0.8771669268608093,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0098.jpg,0,0,spaghetti,spaghetti,0.842345654964447,0.07224379479885101,0.08541052788496017,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0099.jpg,1,1,ramen,ramen,0.0538879930973053,0.8799650073051453,0.06614697724580765,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0100.jpg,1,1,ramen,ramen,0.05637192353606224,0.8663395047187805,0.07728849351406097,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0101.jpg,0,0,spaghetti,spaghetti,0.864522397518158,0.06963931769132614,0.0658382996916771,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0102.jpg,1,1,ramen,ramen,0.07225652039051056,0.8494463562965393,0.07829712331295013,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0103.jpg,1,1,ramen,ramen,0.057652927935123444,0.8687724471092224,0.07357462495565414,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0104.jpg,1,1,ramen,ramen,0.05718347430229187,0.8700259923934937,0.07279054820537567,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0105.jpg,1,1,ramen,ramen,0.0714208111166954,0.8493536114692688,0.07922551780939102,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0106.jpg,0,0,spaghetti,spaghetti,0.8411663770675659,0.0679904893040657,0.09084318578243256,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0107.jpg,2,2,udon,udon,0.05909469351172447,0.06314435601234436,0.8777608871459961,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0108.jpg,0,0,spaghetti,spaghetti,0.8438973426818848,0.07843839377164841,0.07766421139240265,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0109.jpg,1,1,ramen,ramen,0.06161339208483696,0.8608680367469788,0.07751857489347458,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0110.jpg,0,0,spaghetti,spaghetti,0.8524182438850403,0.07354214042425156,0.07403959333896637,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0111.jpg,2,2,udon,udon,0.06338786333799362,0.06569362431764603,0.8709185123443604,1,0.4865066111087799,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0112.jpg,2,2,udon,udon,0.06171268969774246,0.12554049491882324,0.8127467632293701,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0113.jpg,2,2,udon,udon,0.058723676949739456,0.06440403312444687,0.8768722414970398,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0114.jpg,1,1,ramen,ramen,0.06565584987401962,0.8633358478546143,0.07100825011730194,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0115.jpg,0,0,spaghetti,spaghetti,0.8530453443527222,0.07029521465301514,0.07665950804948807,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0116.jpg,1,1,ramen,ramen,0.061970844864845276,0.8706677556037903,0.06736139208078384,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0117.jpg,0,0,spaghetti,spaghetti,0.8675195574760437,0.06748442351818085,0.06499594449996948,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0118.jpg,0,0,spaghetti,spaghetti,0.8411285877227783,0.07878123968839645,0.08009019494056702,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0119.jpg,1,2,ramen,udon,0.12509915232658386,0.3090657889842987,0.5658350586891174,0,0.5313969254493713,/home/nckusoc/桌面/claire/course-img-classification/heatmap_results/epoch_7/incorrect_predictions/cam_test_0119.png
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0120.jpg,1,1,ramen,ramen,0.06266593188047409,0.8609563708305359,0.07637766003608704,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0121.jpg,0,0,spaghetti,spaghetti,0.8875315189361572,0.06629650294780731,0.04617198184132576,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0122.jpg,2,2,udon,udon,0.06463722139596939,0.07084543257951736,0.864517331123352,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0123.jpg,0,0,spaghetti,spaghetti,0.865924596786499,0.06714163720607758,0.06693378835916519,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0124.jpg,2,2,udon,udon,0.06365421414375305,0.06908775866031647,0.8672580122947693,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0125.jpg,1,1,ramen,ramen,0.0578947588801384,0.8596060276031494,0.082499198615551,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0126.jpg,0,0,spaghetti,spaghetti,0.8626645803451538,0.06419757008552551,0.07313791662454605,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0127.jpg,1,1,ramen,ramen,0.05999138578772545,0.8657058477401733,0.07430277019739151,1,0.5313969254493713,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0128.jpg,1,1,ramen,ramen,0.05684928223490715,0.8657175302505493,0.07743316143751144,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0129.jpg,0,0,spaghetti,spaghetti,0.8638471364974976,0.07015196979045868,0.06600081920623779,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0130.jpg,0,0,spaghetti,spaghetti,0.8679757714271545,0.06635776162147522,0.06566651165485382,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0131.jpg,1,0,ramen,spaghetti,0.4559125304222107,0.44793516397476196,0.09615232795476913,0,0.5193302035331726,/home/nckusoc/桌面/claire/course-img-classification/heatmap_results/epoch_7/incorrect_predictions/cam_test_0131.png
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0132.jpg,0,0,spaghetti,spaghetti,0.8463098406791687,0.070508673787117,0.08318149298429489,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0133.jpg,0,0,spaghetti,spaghetti,0.8694244623184204,0.06832854449748993,0.06224700063467026,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0134.jpg,1,1,ramen,ramen,0.06548383831977844,0.8636021614074707,0.07091400027275085,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0135.jpg,0,0,spaghetti,spaghetti,0.8552318811416626,0.07000935822725296,0.07475873082876205,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0136.jpg,0,0,spaghetti,spaghetti,0.6826554536819458,0.14530512690544128,0.17203940451145172,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0137.jpg,1,1,ramen,ramen,0.06586792320013046,0.8549731969833374,0.07915886491537094,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0138.jpg,2,2,udon,udon,0.06192435324192047,0.06110425665974617,0.8769713640213013,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0139.jpg,1,1,ramen,ramen,0.06853893399238586,0.8602972626686096,0.07116380333900452,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0140.jpg,2,2,udon,udon,0.05827949196100235,0.07413540035486221,0.8675850629806519,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0141.jpg,1,1,ramen,ramen,0.07203318923711777,0.8396300673484802,0.08833678066730499,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0142.jpg,2,2,udon,udon,0.06559067964553833,0.13737040758132935,0.7970389127731323,1,0.5193302035331726,
/home/nckusoc/桌面/claire/course-img-classification/dataset/test/unknown/test_0143.jpg,0,0,spaghetti,spaghetti,0.8611233234405518,0.0686924010515213,0.07018427550792694,1,0.5193302035331726,
