img_path,img_label
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0386.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1715.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0379.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1107.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2817.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0796.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0769.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0999.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2624.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2142.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2143.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0754.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0998.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0230.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1884.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0218.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2382.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0595.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2221.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0146.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2989.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0185.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2782.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0195.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2769.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1089.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0383.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0426.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0546.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0234.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2379.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2190.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0793.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0977.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1300.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2608.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0786.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0209.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1117.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0235.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1895.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2387.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0590.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2393.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1711.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1077.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2971.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2756.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1539.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2030.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2742.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1920.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0747.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0746.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1666.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1882.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2421.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1699.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1060.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1276.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0632.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2958.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0830.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0165.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1509.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1904.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2376.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0788.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0993.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1333.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1327.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1441.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0777.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2613.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2808.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1497.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_3055.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_3082.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_3109.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2001.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0616.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1534.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1293.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2956.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1091.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1052.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1734.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1720.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0364.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0210.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0990.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1331.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1325.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0205.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1696.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0371.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2599.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2764.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2758.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2943.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0188.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0163.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0639.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1241.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1080.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1876.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_3085.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1679.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0201.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2416.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0229.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2199.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2614.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0003.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1334.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0957.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_3047.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_3084.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1730.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2577.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0160.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1256.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1929.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1068.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2549.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_3092.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0216.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2373.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1134.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0799.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0941.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1487.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2165.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2617.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0968.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1653.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2366.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1055.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1733.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1041.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2560.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0853.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2922.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1224.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2705.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1740.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2467.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0066.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0073.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2472.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0259.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1621.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1153.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0113.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2710.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2076.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2738.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1594.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_2089.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1596.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1233.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_1958.jpg,spaghetti
/home/nckusoc/桌面/claire/course-img-classification/dataset/train/0_spaghetti/spaghetti_0501.jpg,spaghetti
